0,-20.00,0.00
1,-20.00,0.00
2,-20.00,0.00
3,-20.00,0.00
4,-20.00,0.00
5,-20.00,0.00
6,-20.00,0.00
7,-20.00,0.00
8,-20.00,0.00
9,-20.00,0.00
10,-20.00,0.00
11,-20.00,0.00
12,-20.00,0.00
13,-20.00,0.00
14,-20.00,0.00
15,48.16,-1.57
16,-20.00,0.00
17,-20.00,0.00
18,-20.00,0.00
19,-20.00,0.00
20,-20.00,0.00
21,-20.00,0.00
22,-20.00,0.00
23,-20.00,0.00
24,-20.00,0.00
25,-20.00,0.00
26,-20.00,0.00
27,-20.00,0.00
28,-20.00,0.00
29,-20.00,0.00
30,-20.00,0.00
31,-20.00,0.00
32,-20.00,0.00
33,-20.00,0.00
34,-20.00,0.00
35,-20.00,0.00
36,-20.00,0.00
37,-20.00,0.00
38,-20.00,0.00
39,-20.00,0.00
40,-20.00,0.00
41,-20.00,0.00
42,-20.00,0.00
43,-20.00,0.00
44,-20.00,0.00
45,-20.00,0.00
46,-20.00,0.00
47,-20.00,0.00
48,-20.00,0.00
49,-20.00,0.00
50,-20.00,0.00
51,-20.00,0.00
52,-20.00,0.00
53,-20.00,0.00
54,-20.00,0.00
55,-20.00,0.00
56,-20.00,0.00
57,-20.00,0.00
58,-20.00,0.00
59,-20.00,0.00
60,-20.00,0.00
61,-20.00,0.00
62,-20.00,0.00
63,-20.00,0.00
64,-20.00,0.00
65,-20.00,0.00
66,-20.00,0.00
67,-20.00,0.00
68,-20.00,0.00
69,-20.00,0.00
70,-20.00,0.00
71,-20.00,0.00
72,-20.00,0.00
73,-20.00,0.00
74,-20.00,0.00
75,-20.00,0.00
76,-20.00,0.00
77,-20.00,0.00
78,-20.00,0.00
79,-20.00,0.00
80,-20.00,0.00
81,-20.00,0.00
82,-20.00,0.00
83,-20.00,0.00
84,-20.00,0.00
85,-20.00,0.00
86,-20.00,0.00
87,-20.00,0.00
88,-20.00,0.00
89,-20.00,0.00
90,-20.00,0.00
91,-20.00,0.00
92,-20.00,0.00
93,-20.00,0.00
94,-20.00,0.00
95,-20.00,0.00
96,-20.00,0.00
97,-20.00,0.00
98,-20.00,0.00
99,-20.00,0.00
100,-20.00,0.00
101,-20.00,0.00
102,-20.00,0.00
103,-20.00,0.00
104,-20.00,0.00
105,-20.00,0.00
106,-20.00,0.00
107,-20.00,0.00
108,-20.00,0.00
109,-20.00,0.00
110,-20.00,0.00
111,-20.00,0.00
112,-20.00,0.00
113,-20.00,0.00
114,-20.00,0.00
115,-20.00,0.00
116,-20.00,0.00
117,-20.00,0.00
118,-20.00,0.00
119,-20.00,0.00
120,-20.00,0.00
121,-20.00,0.00
122,-20.00,0.00
123,-20.00,0.00
124,-20.00,0.00
125,-20.00,0.00
126,-20.00,0.00
127,-20.00,0.00
128,-20.00,0.00
129,-20.00,0.00
130,-20.00,0.00
131,-20.00,0.00
132,-20.00,0.00
133,-20.00,0.00
134,-20.00,0.00
135,-20.00,0.00
136,-20.00,0.00
137,-20.00,0.00
138,-20.00,0.00
139,-20.00,0.00
140,-20.00,0.00
